classe;cote_range;description
PQ;PQ2265.G3;Gondrecourt, A. de (Aristide de), 1815-1876 (Table P-PZ40)
PQ;PQ2265.G5;Gonzalès, Emmanuel, 1815-1887 (Table P-PZ40)
PQ;PQ2265.G57;Gosse, Étienne, 1773-1834 (Table P-PZ40)
PQ;PQ2265.G6;Gosselin, Louis Léon Théodore, 1857-1935 (Table P-PZ40)
PQ;PQ2265.G66;Gouët, Siméon, 1835-1880 (Table P-PZ40)
PQ;PQ2265.G68;Gouraud, Julie (Table P-PZ40)
PQ;PQ2265.G69;Gourdon, Georges, 1852- (Table P-PZ40)
PQ;PQ2266;Gourmont, Rémy de, 1858-1915 (Table P-PZ39)
PQ;PQ2268;Gozlan, Léon, d. 1866 (Table P-PZ39)
PQ;PQ2269.G25;Gramont, Ferdinand de, comte, 1815-1897 (Table P-PZ40)
PQ;PQ2269.G31;Grandmougin, Charles Jean, 1850-1930 (Table P-PZ40)
PQ;PQ2269.G39;Gras, Louis Pierre, 1833-1873 (Table P-PZ40)
PQ;PQ2269.G5;Grenet-Dancourt, Ernest, 1858-1913 (Table P-PZ40)
PQ;PQ2269.G53;Grenier, Édouard, 1819-1901 (Table P-PZ40)
PQ;PQ2269.G7;Grousset, Paschal, 1844-1909 (Table P-PZ40)
PQ;PQ2270.G25;Guébhard, Caroline (Rémy), 1855- (Table P-PZ40)
PQ;PQ2270.G29;Guérin, Eugéne Louis, 1807-1848 (Table P-PZ40)
PQ;PQ2270.G3;Guérin, Eugénie de, 1805-1848 (Table P-PZ40)
PQ;PQ2270.G32;Guérin, Maurice de, 1810-1839 (Table P-PZ40)
PQ;PQ2270.G34;Guéroult, Constant, 1816-1882 (Table P-PZ40)
PQ;PQ2270.G5;Guiraud, Pierre Marie Thérèse Alexandre, baron, 1788-1847 (Table P-PZ40)
PQ;PQ2271.G2;Guizot, Élisabeth Charlotte Pauline de Meulan, 1773-1827 (Table P-PZ40)
PQ;PQ2271.G7;Guttinguer, Ulric, 1785-1866 (Table P-PZ40)
PQ;PQ2272.H3;Halévy, Léon, 1802-1883 (Table P-PZ40)
PQ;PQ2273;Halévy, Ludovic, 1834-1908 (Table P-PZ39)
PQ;PQ2274.H45;Harel, Rose (Table P-PZ40)
PQ;PQ2274.H6;Hasdeu, Iulia, 1869-1888 (Table P-PZ40)
PQ;PQ2274.H7;Hasselt, André Henri Constant van, 1806-1874 (Table P-PZ40)
PQ;PQ2275.H235;Hello, Ernest, 1828-1885 (Table P-PZ40)
PQ;PQ2275.H24;Hennique, Léon, 1851- (Table P-PZ40)
PQ;PQ2275.H3;Heredia, José María de, 1842-1905 (Table P-PZ40)
PQ;PQ2275.H47;Héricault, Charles d', 1823-1899 (Table P-PZ40)
PQ;PQ2275.H7;Hervieu, Paul Ernest, 1857-1915 (Table P-PZ40)
PQ;PQ2275.H74;Hervilly, Ernest d', 1839-1911 (Table P-PZ40)
PQ;PQ2275.H8;Hetzel, Pierre Jules, 1814-1886 (Table P-PZ40)
PQ;PQ2276.H6;Hoffmann, François Benoît, 1760-1828 (Table P-PZ40)
PQ;PQ2276.H7;Houssaye, Arsène, 1815-1896 (Table P-PZ40)
PQ;PQ2276.H74;Huart, Louis, 1813-1865 (Table P-PZ40)
PQ;PQ2276.H8;Hugo, Charles Victor, 1826-1871 (Table P-PZ40)
PQ;PQ2279;By date (date letters)
PQ;PQ2279.E85;1885
PQ;PQ2279.F04;1904
PQ;PQ2281.A1-.A9;General
PQ;PQ2281.D1-.D9;Drama
PQ;PQ2281.P1-.P9;Poetry
PQ;PQ2281.Z1-.Z9;Miscellaneous special
PQ;PQ2282;Selections. Extracts. Quotations
PQ;PQ2283.A1-.A9;General
PQ;PQ2283.D1-.D9;Drama
PQ;PQ2283.P1-.P9;Poetry
PQ;PQ2283.Z1-.Z9;Miscellaneous special
PQ;PQ2284.A-Z;Other. By language, A-Z
PQ;PQ2285.A3;Amy Robsart
PQ;PQ2285.A4;L'âne
PQ;PQ2285.A5;Angelo
PQ;PQ2285.A6;L'année terrible
PQ;PQ2285.A8;L'art d'être grand-père
PQ;PQ2285.A9;L'aumône
PQ;PQ2285.B8;Bug-Jargal
PQ;PQ2285.B9;Les burgraves
PQ;PQ2285.C2;Les chansons des rues et des bois
PQ;PQ2285.C3;Les chants du crépuscle
PQ;PQ2285.C4;Les châtiments
PQ;PQ2285.C7;Claude Gueux
PQ;PQ2285.C8;Les contemplations
PQ;PQ2285.C89;Cromwell
PQ;PQ2285.D4;Le dernier jour d'un condamné
PQ;PQ2285.D5;Dernière gerbe
PQ;PQ2285.D6;Dieu
PQ;PQ2285.E5;Les enfants (le livre des mères)
PQ;PQ2285.E7;La Esmeralda
PQ;PQ2285.F4;Les feuilles dlautomne
PQ;PQ2285.F5;La fin de Satan
PQ;PQ2285.H2;Han d'Islande
PQ;PQ2285.H3;Hernani
PQ;PQ2285.H8;L'homme qui rit
PQ;PQ2285.J8;Les jumeaux
PQ;PQ2285.L15;La légende des siècles
PQ;PQ2285.L2;1. Série
PQ;PQ2285.L3;2. Série
PQ;PQ2285.L4;3. Série
PQ;PQ2285.L5;Criticism
PQ;PQ2285.L6;Littérature et philosophic mêlées
PQ;PQ2285.L8;Lucrèce Borgia
PQ;PQ2285.M4;Marie Tudor
PQ;PQ2285.M5;Marion Delorme
PQ;PQ2285.M64-.M643;Mille francs de recompense (Table P-PZ43)
PQ;PQ2286;Les Misérables (Novel) (Table P-PZ41)
PQ;PQ2287.M5-.M53;Les Misérables (Play) (Table P-PZ43)
PQ;PQ2288;Notre-Dame de Paris (Table P-PZ41)
PQ;PQ2289.O4;Odes et ballades
PQ;PQ2289.O7;Les orientales
PQ;PQ2289.P2;Le pape
PQ;PQ2289.P5;La pitié suprême
PQ;PQ2289.P7;Post-scriptum de ma vie
PQ;PQ2289.P8;Pour un soldat
PQ;PQ2289.Q2;Quatre vents de l'esprit
PQ;PQ2289.Q3;Quatrevingt-treize
PQ;PQ2289.R3;Les rayons et les ombres
PQ;PQ2289.R4;Religions et religion
PQ;PQ2289.R7;Le roi s'amuse
PQ;PQ2289.R8;Ruy Blas
PQ;PQ2289.T4;Le théâtre en liberté
PQ;PQ2289.T5;Torquemada
PQ;PQ2289.T6;Toute la lyre
PQ;PQ2289.T7;Travailleurs de la mer
PQ;PQ2289.V6;Les voix intérieures
PQ;PQ2289.Z4;Periodicals, serials, etc., edited by Victor Hugo
PQ;PQ2290;Doubtful, spurious works
PQ;PQ2291;Imitations. Parodies
PQ;PQ2291.5;Translations (as subject)
PQ;PQ2291.9;Illustrations
PQ;PQ2292.A2;Societies. Periodicals. Collections
PQ;PQ2292.A3-Z;Dictionaries, indexes, etc.
PQ;PQ2293;Biography and criticism
PQ;PQ2294;Autobiography. Journal. Letters. Memoirs
PQ;PQ2295;Details of his life
PQ;PQ2295.7;Family. Ancestry, etc.
PQ;PQ2296;Relations to contemporaries. Milieu
PQ;PQ2297;Homes and haunts. Local associations. Landmarks
PQ;PQ2298;Anniversaries. Celebrations. Memorial addresses
PQ;PQ2299;Iconography. Portraits. Monuments
PQ;PQ2300;Authorship. Manuscripts. Sources. Associations. Followers. Circle. School
PQ;PQ2301;General works. Genius, etc.
PQ;PQ2302;Characters. Plots. Scenes. Time, etc.
PQ;PQ2304.A-Z;Treatment and knowledge of special subjects, A-Z
PQ;PQ2304.A69;Art
PQ;PQ2304.C55;China
PQ;PQ2304.C57;Clothing and dress
PQ;PQ2304.C7;Crime
PQ;PQ2304.C8;Cuba
PQ;PQ2304.E38;Education
PQ;PQ2304.G4;Germany
PQ;PQ2304.G73;Great Britain
PQ;PQ2304.G85;Guillotine
PQ;PQ2304.H5;History
PQ;PQ2304.L28;Laughter
PQ;PQ2304.L3;Law
PQ;PQ2304.L5;Literature
PQ;PQ2304.M83;Music
PQ;PQ2304.M88;Myth
PQ;PQ2304.O25;Occultism
PQ;PQ2304.O74;Orient
PQ;PQ2304.P45;Philosophy
PQ;PQ2304.P65;Poland
PQ;PQ2304.P66;Politics
PQ;PQ2304.P67;Portugal
PQ;PQ2304.R4;Religion
PQ;PQ2304.S3;The Sea
PQ;PQ2304.S67;Spain
PQ;PQ2304.T43;Technology
PQ;PQ2304.T47;Theater
PQ;PQ2304.W37;War
PQ;PQ2305;Language. Grammar
PQ;PQ2306;Versification
PQ;PQ2307;Dictionaries. Concordances
PQ;PQ2309.H244;Huguenin, Oscar, 1842-1903 (Table P-PZ40)
PQ;PQ2309.H245;Hugues, Clovis, 1851-1907 (Table P-PZ40)
PQ;PQ2309.H4;Huysmans, J.-K. (Joris-Karl), 1848-1907 (Table P-PZ40)
PQ;PQ2310.I44;Imbert de Bourdillon, M. le marquise d' (Raymond Maurice), 1789-1865 (Table P-PZ40)
PQ;PQ2311.J17;Jalin, Alphonse de (Table P-PZ40)
PQ;PQ2311.J2;Janin, Jules Gabriel, 1804-1874 (Table P-PZ40)
PQ;PQ2311.J3;Janvier, Ambroise, or Janvier de la Motte, called Beauvallon, 1852-1905 (Table P-
PQ;PQ2311.J42;Jaugey, Louis (Table P-PZ40)
PQ;PQ2311.J62;Jenna, Marie, 1834-1887 (Table P-PZ40)
PQ;PQ2311.J7;Joliet, Charles, 1832-1910 (Table P-PZ40)
PQ;PQ2311.J73;Joubert, Joseph, 1754-1824 (Table P-PZ40)
PQ;PQ2311.J75;Jouy, Étienne de, 1764-1846 (Table P-PZ40)
PQ;PQ2311.J76;Jouy, Jules Théodore Louis, 1855-1897 (Table P-PZ40)
PQ;PQ2311.J78;Jullien, Jean, 1854-1919 (Table P-PZ40)
PQ;PQ2311.J8;Julliot, François de (Table P-PZ40)
PQ;PQ2311.J94;Jurion, Séraphin, 1837-1929 (Table P-PZ40)
PQ;PQ2313;Jussieu, Laurent Pierre de, 1792-1866 (Table P-PZ39)
PQ;PQ2315;Karr, Alphonse, 1808-1890 (Table P-PZ39)
PQ;PQ2316;Karr - Ko
PQ;PQ2318;Kock, Charles Paul de, 1794-1871 (Table P-PZ39)
PQ;PQ2320.K2;Kock, Henry de, 1819-1892 (Table P-PZ40)
PQ;PQ2320.K7;Korvin-Krukovskii, Petr, 1844-1899 (Table P-PZ40)
PQ;PQ2320.K8;Krüdener, Barbara Juliane von vietinghoff, Freifrau von, 1764-1824 (Table P-PZ40)
PQ;PQ2320.K82;Krysinska, Marie, 1857-1908 (Table P-PZ40)
PQ;PQ2320.L45;Labenskil, Ksaverii Ksaverievich, 1800-1855 (Table P-PZ40)
PQ;PQ2321;Labiche, Eugène Marin, 1815-1888 (Table P-PZ39)
PQ;PQ2323.L2;Laboulaye, Édouard René Lefebvre de, 1811-1883 (Table P-PZ40)
PQ;PQ2323.L26;Lacaussade, Auguste, 1817-1897 (Table P-PZ40)
PQ;PQ2323.L265;Lachambeaudie, Pierre, 1806-1872 (Table P-PZ40)
PQ;PQ2323.L27;Lacretelle, Pierre Henri de, b. 1815 (Table P-PZ40)
PQ;PQ2323.L3;Lacroix, Jules, 1809-1887 (Table P-PZ40)
PQ;PQ2323.L32;Lacroix, Paul, 1806-1884 (Table P-PZ40)
PQ;PQ2323.L5;Lafarge, Marie Fortunée (Cappelle) Pouch-, 1816-1852 (Table P-PZ40)
PQ;PQ2323.L6;Lafenestre, Georges Édouard, 1837-1919 (Table P-PZ40)
PQ;PQ2323.L8;Laforgue, Jules, 1860-1887 (Table P-PZ40)
PQ;PQ2325.A1;Collected works
PQ;PQ2325.A16;Collected essays, miscellanies, etc.
PQ;PQ2325.A2-.A29;English
PQ;PQ2325.A4-.A49;German
PQ;PQ2325.A5-.A59;Other languages (Alphabetically)
PQ;PQ2325.A6;Selections
PQ;PQ2325.A7-Z;Separate works
PQ;PQ2326.A1-.A29;Journals. Letters. Memoirs
PQ;PQ2326.A3-Z;"Literary biography. ""Life and works"""
PQ;PQ2327;Authorship. Sources, etc.
PQ;PQ2328;General. Genius. Philosophy. Characters. Plots, etc.
PQ;PQ2329;Other special. Language, etc.
PQ;PQ2330.L2;Lambert, Albert, 1847- (Table P-PZ40)
PQ;PQ2330.L3;Lamothe-Langon, Étienne Léon, baron de, 1786-1864 (Table P-PZ40)
PQ;PQ2330.L319;Lance, Paul (Table P-PZ40)
PQ;PQ2330.L4;Lapauze, Jeanne (Loiseau), 1860-1921 (Table P-PZ40)
PQ;PQ2330.L44;Laprade, Victor de, 1812-1883 (Table P-PZ40)
PQ;PQ2330.L465;Larocque, Jean, 1836-1891 (Table P-PZ40)
PQ;PQ2330.L48;Lassailly, Charles (Table P-PZ40)
PQ;PQ2330.L5;Latouche, Henri de, 1785-1851 (Table P-PZ40)
PQ;PQ2330.L7;Lavedan, Henri Léon Émile, 1859- (Table P-PZ40)
PQ;PQ2330.L75;Le Braz, Anatole, 1859-1926 (Table P-PZ40)
PQ;PQ2330.L77;Lebreton, Théodore-Eloi, 1805-1883 (Table P-PZ40)
PQ;PQ2330.L8;Lebrun, Pierre Antoine, 1785-1873 (Table P-PZ40)
PQ;PQ2330.L89;Le Comte, F.H., b. 1859 (Table P-PZ40)
PQ;PQ2330.L9;Lecomte, Jules François, 1814-1864 (Table P-PZ40)
PQ;PQ2332.A1-.A19;Collected works
PQ;PQ2332.A6;Selected works. Selections. By date
PQ;PQ2332.A7-Z;Separate works
PQ;PQ2333.A2;Journals. Letters. Memoirs
PQ;PQ2333.A3-Z;"Literary biography. ""Life and works"""
PQ;PQ2334;Authorship. Sources, etc.
PQ;PQ2335;General. Genius. Philosophy. Characters. Plots, etc.
PQ;PQ2336;Other special. Language, etc.
PQ;PQ2337.L17;Le Fèvre-Deumier, Jules, 1797-1857 (Table P-PZ40)
PQ;PQ2337.L23;Legouvé, Ernest, 1807-1903 (Table P-PZ40)
PQ;PQ2337.L24;Legrand, Henry, 1814-1876 (Table P-PZ40)
PQ;PQ2337.L3;Lemaître, Jules, 1853-1914 (Table P-PZ40)
PQ;PQ2337.L34;Lemercier, Louis Jean Népomucène, 1771-1840 (Table P-PZ40)
PQ;PQ2337.L4;Lemonnier, Camille, 1844-1913 (Table P-PZ40)
PQ;PQ2337.L43;Lemoyne, André, 1822-1907 (Table P-PZ40)
PQ;PQ2337.L5;Lepelletier, Edmond Adolphe de Bouhelier, 1846-1913 (Table P-PZ40)
PQ;PQ2337.L52;L'Epine, Ernest-Louis-victor-jules, 1826-1893 (Table P-PZ40)
PQ;PQ2337.L6;Lermina, Jules Hippolyte, 1839-1915 (Table P-PZ40)
PQ;PQ2337.L62;Leroux, Pierre, 1797-1871 (Table P-PZ40)
PQ;PQ2338.L24;Le Roy, Eugène, 1836-1907 (Table P-PZ40)
PQ;PQ2338.L26;Lesclide, Richard, 1825-1892 (Table P-PZ40)
PQ;PQ2338.L273;Lescot, Madame (Marie Meusy), 1837-1902 (Table P-PZ40)
PQ;PQ2338.L4;Létang, Louis, 1855- (Table P-PZ40)
PQ;PQ2338.L43;Leuven, Adolphe de, 1800-1884 (Table P-PZ40)
PQ;PQ2338.L45;Levavasseur, Gustave, 1819-1896 (Table P-PZ40)
PQ;PQ2338.L8;Lonlay, Eugène, marquis de, 1815-1866 (Table P-PZ40)
PQ;PQ2340.L6;Luce de Lancival, Jean Charles Julien, 1764-1810 (Table P-PZ40)
PQ;PQ2340.L65;Luchet, Auguste, 1806-1872 (Table P-PZ40)
PQ;PQ2342.M17;Mahalin, Paul, 1838-1899 (Table P-PZ40)
PQ;PQ2342.M25;Maindron, Maurice Georges René, 1857-1911 (Table P-PZ40)
PQ;PQ2342.M28;Maistre, Joseph Marie, comte de, 1753-1821 (Table P-PZ40)
PQ;PQ2342.M3;Maistre, Xavier, comte de, 1763-1852 (Table P-PZ40)
PQ;PQ2342.M56;Malato, Charles, 1857-1938 (Table P-PZ40)
PQ;PQ2344;Mallarmé, Stéphane, 1842-1898 (Table P-PZ39)
PQ;PQ2345.M3;Mallefille, Jean Pierre Félicien, 1813-1868 (Table P-PZ40)
PQ;PQ2346.A1;Collected works
PQ;PQ2346.A6-.Z3;Separate works
PQ;PQ2346.Z5;Biography. Criticism
PQ;PQ2347.M12;Malot, Mme. Hector Henri (Table P-PZ40)
PQ;PQ2347.M14;Manet, Jenny (Table P-PZ40)
PQ;PQ2347.M2;Manual, Eugène, 1823-1901 (Table P-PZ40)
PQ;PQ2347.M25;Maquet, Auguste, 1813-1888 (Table P-PZ40)
PQ;PQ2347.M283;Marcel, B. (Table P-PZ40)
PQ;PQ2347.M285;Marchangy, Louis Antoine François de, 1782-1826 (Table P-PZ40)
PQ;PQ2347.M3;Margueritte, Paul and Victor (Table P-PZ40)
PQ;PQ2347.M32;Margueritte, Paul, 1860-1918 (Table P-PZ40)
PQ;PQ2347.M33;Margueritte, Victor, 1866- (Table P-PZ40)
PQ;PQ2347.M34;Mariaker, Élie (Table P-PZ40)
PQ;PQ2347.M35;Mariéton, Paul, 1862-1911 (Table P-PZ40)
PQ;PQ2347.M4;Marmier, Xavier, 1809-1892 (Table P-PZ40)
PQ;PQ2347.M6;Martel de Janville, Sybille Gabrielle Marie Antoinette de Riquetti de Mirabeau, comtesse
PQ;PQ2347.M655;Martin, Louis Aimé, 1786-1847 (Table P-PZ40)
PQ;PQ2347.M68;Mary, Jules, 1851-1922 (Table P-PZ40)
PQ;PQ2347.M7;Mary-Lafon, Jean Bernard Lafon, called, 1812-1884 (Table P-PZ40)
PQ;PQ2347.M757;Massard, Émile Nicolas, 1857-1932 (Table P-PZ40)
PQ;PQ2347.M77;Massiac, Théodore (Table P-PZ40)
PQ;PQ2349.A1;Collected. By date
PQ;PQ2349.A2;Selected. By date
PQ;PQ2349.A4;Translations. By language, A-Z
PQ;PQ2349.A5-.Z3;Novels and short stories, A-Z
PQ;PQ2349.Z5A-Z;Selections for colleges, etc. By editor, A-Z
PQ;PQ2349.5;Collected
PQ;PQ2349.6.A-Z;Individual, A-Z
PQ;PQ2350.A-Z;Voyages. Miscellaneous, A-Z
PQ;PQ2351.A-Z;Poésies, A-Z
PQ;PQ2351.A2;Collected
PQ;PQ2352;Théâtre, A-Z
PQ;PQ2352.A2;Collected
PQ;PQ2353;General works
PQ;PQ2354;Special. Details
PQ;PQ2355;Authorship. Sources
PQ;PQ2356;General
PQ;PQ2357;Special
PQ;PQ2358;Language
PQ;PQ2359.M228;Mayeux, M. (Table P-PZ40)
PQ;PQ2359.M29;Meilhac, Henri, 1831-1897 (Table P-PZ40)
PQ;PQ2359.M3;Meilhac, Henri, and Halévy, Ludovic
PQ;PQ2359.M31;Meilhac, Henri, with other collaborators (Table P-PZ40)
PQ;PQ2359.M35;Melegari, Dora, 1849-1924 (Table P-PZ40)
PQ;PQ2359.M5;Mendès, Catulle, 1841-1909 (Table P-PZ40)
PQ;PQ2359.M53;Mengin, Urbain, 1864-1955 (Table P-PZ40)
PQ;PQ2359.M55;Mennessier-Nodier, Marie, 1811-1893 (Table P-PZ40)
PQ;PQ2359.M6;Mérat, Albert, 1840 (Table P-PZ40)
PQ;PQ2359.M62;Mercoeur, Eliza, 1809-1835 (Table P-PZ40)
PQ;PQ2362;Merimée, Prosper, 1803-1870 (Table P-PZ39)
PQ;PQ2364.M12;Merle, Jean Toussaint, 1785-1852 (Table P-PZ40)
PQ;PQ2364.M15;Merrill, Stuart, 1863-1915 (Table P-PZ40)
PQ;PQ2364.M2;Méry, Joseph, 1797-1865 (Table P-PZ40)
PQ;PQ2364.M27;Méténier, Oscar, 1859-1913 (Table P-PZ40)
PQ;PQ2364.M29;Métivier, Adolphe, ca. 1850-1931 (Table P-PZ40)
PQ;PQ2364.M35;Meurice, Paul, 1820-1905 (Table P-PZ40 modified)
PQ;PQ2364.M35A61-;Separate works. By title
PQ;PQ2364.M366;Michel, Louise, 1830-1905 (Table P-PZ40)
PQ;PQ2364.M37;Michelet, Jules, 1798-1874 (Table P-PZ40)
PQ;PQ2364.M4;Michon, Jean Hippolyte, 1806-1881 (Table P-PZ40)
PQ;PQ2364.M6;Millevoye, Charles Hubert, 1782-1816 (Table P-PZ40)
PQ;PQ2364.M65;Millien, Achille, 1838-1917 (Table P-PZ40)
PQ;PQ2364.M68;Minier, Hippolyte, b. 1813 (Table P-PZ40)
PQ;PQ2364.M7;Mirbeau, Octave, 1850-1917 (Table P-PZ40)
PQ;PQ2364.M9;Mirecourt, Eugène de, 1812-1880 (Table P-PZ40)
PQ;PQ2366.M25;Mockel, Albert, 1866- (Table P-PZ40)
PQ;PQ2366.M32;Molènes, Louis Marie Antoinette Alix (de Bray) Gaschon de, 1838-1892 (Table P-PZ40)
PQ;PQ2366.M39;Monnier, Antoine, 1846- (Table P-PZ40)
PQ;PQ2366.M42;Monnier, Henri Bonaventure, 1799-1877 (Table P-PZ40)
PQ;PQ2366.M425;Monnier, Marc, 1827-1885 (Table P-PZ40)
PQ;PQ2366.M5;Monselet, Charles, 1825-1888 (Table P-PZ40)
PQ;PQ2366.M74;Montégut, Émile, 1826-1895 (Table P-PZ40)
PQ;PQ2366.M75;Montégut, Maurice, 1855-1911 (Table P-PZ40)
PQ;PQ2366.M77;Montépin, Xavier de, 1826?-1902 (Table P-PZ40)
PQ;PQ2366.M82;Montifaud, Marc de, b. 1850 (Table P-PZ40)
PQ;PQ2366.M85;Montolieu, Isabelle, i.e. Elisabeth Jeanne Pauline (Polier) de, 1751-1832 (Table P-
PQ;PQ2367.M3;Moréas, Jean, 1856-1910 (Table P-PZ40)
PQ;PQ2367.M4;Moreau, Charles François Jean Baptiste, 1783-1832 (Table P-PZ40)
PQ;PQ2367.M47;Moreau, Elise, b. 1813 (Table P-PZ40)
PQ;PQ2367.M5;Moreau, Émile, 1852-1922 (Table P-PZ40)
PQ;PQ2367.M54;Moreau, Eugène, 1806-1876 (Table P-PZ40)
PQ;PQ2367.M6;Moreau, Hégésippe, 1810-1838 (Table P-PZ40)
PQ;PQ2367.M62;Morency, Suzanne G. de, b. 1770 (Table P-PZ40)
PQ;PQ2367.M68;Mortier, Arnold, 1843-1885 (Table P-PZ40)
PQ;PQ2367.M8;Mounet-Sully, Jean, 1841-1916 (Table P-PZ40)
PQ;PQ2367.M84;Mouton, Eugéne, 1823-1902 (Table P-PZ40)
PQ;PQ2367.M85;Muller, Eugéne, 1826-1913 (Table P-PZ40)
PQ;PQ2367.M9;Muret, Théodore César, 1808-1866 (Table P-PZ40)
PQ;PQ2367.M94;Murger, Henri, 1822-1861 (Table P-PZ40)
PQ;PQ2369.A1;General collections. By date
PQ;PQ2369.A14;Selected works. Selections. Posthumous works, etc. By date
PQ;PQ2369.A15;Collected novels and tales. By date
PQ;PQ2369.A17;Collected poems. By date
PQ;PQ2369.A19;Collected plays. By date
PQ;PQ2369.A2-.A29;English. By translator
PQ;PQ2369.A3-.A39;German. By translator
PQ;PQ2369.A4-.A49;Italian. By translator
PQ;PQ2369.A5-.A59;Other languages (Alphabetically)
PQ;PQ2369.A6-Z;Separate works, A-Z
PQ;PQ2369.C6;La confession d'un enfant du siècle
PQ;PQ2370.A17;Ancestry
PQ;PQ2370.A2;Journals. Letters. Memoirs
PQ;PQ2370.A3-Z;"Literary biography. ""Life and works"""
PQ;PQ2371;Authorship. Sources, etc.
PQ;PQ2372;Criticism (General). Genius. Philosophy, etc.
PQ;PQ2373;Other special. Language, etc.
PQ;PQ2374.M2;Musset, Paul Edme de, 1804-1880 (Table P-PZ40)
PQ;PQ2376.N2;Nadaud, Gustave, 1820-1893 (Table P-PZ40)
PQ;PQ2376.N23;Nadejda, 19th cent. (Table P-PZ40)
PQ;PQ2376.N35;Nibor, Yann (Table P-PZ40)
PQ;PQ2376.N6;Nodier, Charles, 1780-1844 (Table P-PZ40)
PQ;PQ2376.N7;Normand, Jacques Clary Jean, 1848-1931 (Table P-PZ40)
PQ;PQ2376.N87;Noussanne, Henri de, 1865- (Table P-PZ40)
PQ;PQ2376.N88;Nouveau, Germain, 1851-1920 (Table P-PZ40)
PQ;PQ2378.O3;Ohnet, Georges, 1848-1918 (Table P-PZ40)
PQ;PQ2378.O42;Olivier, Juste, 1807-1876 (Swiss) (Table P-PZ40)
PQ;PQ2378.O43;Olivier, Urbain, 1810-1888 (Table P-PZ40)
PQ;PQ2378.O78;Ortigue, Joseph d', 1802-1866 (Table P-PZ40)
PQ;PQ2380.P2;Pailleron, Édouard Jules Henri, 1834-1899 (Table P-PZ40)
PQ;PQ2380.P36;Parfait, Paul, 1841-1881 (Table P-PZ40)
PQ;PQ2380.P37;Parodi, Dominique Alexandre, 1842 (Table P-PZ40)
PQ;PQ2380.P38;Parseval-Grandmaison, François Auguste, 1759-1834 (Table P-PZ40)
PQ;PQ2380.P44;Pavie, Théodore, 1811-1896 (Table P-PZ40)
PQ;PQ2380.P5;Péladan, Joséphin, 1859-1918 (Table P-PZ40)
PQ;PQ2380.P6;Pelletan, Eugène, 1813-1884 (Table P-PZ40)
PQ;PQ2380.P8;Perret, Paul, 1838-1904 (Table P-PZ40)
PQ;PQ2380.P87;Petrucelli della Gattina, Ferdinando, 1816-1890 (Table P-PZ40)
PQ;PQ2380.P89;Peyrat, Napoléon (Table P-PZ40)
PQ;PQ2380.P9;Peyrebrune, Mathilde Georginia Élisabeth de, 1848-1917 (Table P-PZ40)
PQ;PQ2381.A6-.Z3;Separate works
PQ;PQ2381.Z5;Biography. Criticism
PQ;PQ2382.P15;Picquenard, Jean-Baptiste, d. 1826 (Table P-PZ40)
PQ;PQ2382.P17;Pierron, Eugène, 1819-1865 (Table P-PZ40)
PQ;PQ2382.P18;Pifteau, Benjamin, 1836-1890 (Table P-PZ40)
PQ;PQ2382.P2;Pigault-Lebrun, Charles Antoine Guillaume Pigault de Épinoy, called, 1753-1835 (Table
PQ;PQ2382.P25;Pigeon, Amédée, b. 1851 (Table P-PZ40)
PQ;PQ2382.P32;Pimpurniaux, Jérôme, 1741-1838 (Table P-PZ40)
PQ;PQ2382.P4;Pixérécourt, René Charles Guilbert de, 1773-1844 (Table P-PZ40)
PQ;PQ2382.P65;Poictevin, Francis, 1854- (Table P-PZ40)
PQ;PQ2382.P72;Poitevin, Prosper, 1805-1884 (Table P-PZ40)
PQ;PQ2382.P8;Pomairols, Charles de, 1843- (Table P-PZ40)
PQ;PQ2382.P87;Ponchon, Raoul, 1848-1937 (Table P-PZ40)
PQ;PQ2382.P9;Ponsard, François, 1814-1867 (Table P-PZ40)
PQ;PQ2383.P2;Ponson du Terrail, 1829-1871 (Table P-PZ40)
PQ;PQ2383.P25;Pontmartin, Armand, comte de, 1811-1890 (Table P-PZ40)
PQ;PQ2383.P4;Porto-Riche, Georges de, 1849-1930 (Table P-PZ40)
PQ;PQ2383.P415;Potocki, Arthur, comte, 1787 or 8-1832 (Table P-PZ40)
PQ;PQ2383.P42;Pottier, Eugene, 1816-1887 (Table P-PZ40)
PQ;PQ2383.P434;Poullet, Ch. (Table P-PZ40)
PQ;PQ2383.P44;Pouvillon, Émile, 1840-1906 (Table P-PZ40)
PQ;PQ2383.P444;Pouvourville, Albert de, 1861-1939 (Table P-PZ40)
PQ;PQ2383.P5;Pressensé, Élise Françoise Louise de Plessis-Gouret de, 1826-1901 (Table P-PZ40)
PQ;PQ2383.P6;Prévost, Marcel, 1862- (Table P-PZ40)
PQ;PQ2383.P62;Privé, Clément, 1842-1883 (Table P-PZ40)
PQ;PQ2383.P63;Psicharis, Ioannis, 1854-1929 (Table P-PZ40)
PQ;PQ2383.P9;Puliga, Henriette Consuelo (Sansom), contessa di (Table P-PZ40)
PQ;PQ2383.P95;Pyat, Aimé Felix, 1810-1889 (Table P-PZ40)
PQ;PQ2384.Q4;Quellien, Narcisse, 1848-1902 (Table P-PZ40)
PQ;PQ2384.Q5;Quesnay de Beaurepaire, Jules, 1838-1923 (Table P-PZ40)
PQ;PQ2384.Q6;Quinet, Edgar, 1803-1875 (Table P-PZ40)
